x1,x2,x3,x4,x5,x6,x7,BusExp,x8,x9,x10,x11,x12,x13,x14,Leg3yrs,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x44,x45,X46,x47,DBZArrears,Y1,X5_B,X8_B,X10_B,X11_B,X13_B,X15_B,X21_B,X22_B,X23_B,X24_B,X25_B,X26_B,X27_B,X29_B,X30_B,X31_B,X32_B,X35_B,X36_B,X38_B,X39_B,X40_B,X41_B,X47_B,,,,
-0.498778128,0.0256158,0.110998702,0.36465424,3,93,1,3,1,0,3,4,1,1,1,0,3,1,1,0,0,1,2,3,2,1,1,4,2,1,3,4,1,3,1,1,3,3,1,1,1,1,2,0,1,0,1,3,4,0,-0.0161955,0,0.026991,-0.0387804,0,0.2457741,-0.5561625,0.3184479,0.0048212,0.1210122,0,-0.1839524,0.0168212,0.0230274,-0.0376876,0,-0.1296222,0.470607,0.0329004,0,0,0,0.2213062,0.0240762,,,,
1.16914107,0.395638085,0.194444733,2.797294628,2,195,1,1,6,1,1,2,1,2,1,0,1,1,2,0,1,0,0,2,2,2,3,3,2,0,3,4,1,2,2,1,3,4,0,3,1,1,1,0,1,1,0,1,2,1,-0.0734242,0.1991334,0,-0.037512,0.240783,0,-0.3005478,0.0389254,0.0048212,0.1820028,-0.0720777,-0.0520806,0.0168212,0.0230274,-0.0376876,0,-0.1027042,0.470607,0.0406388,-0.012048,0,0,0,0,,,,
0.399972372,0.245329734,0.112425088,3.295929496,4,177,3,1,3,0,3,3,1,2,1,0,1,1,5,0,1,0,0,3,3,1,3,4,3,0,2,2,4,2,1,1,4,2,0,3,3,3,4,1,0,0,1,1,2,1,-0.1104364,0.4812108,0.026991,0.4812108,0.240783,0,-0.3005478,0.3184479,-0.1617789,0.1210122,-0.0720777,-0.1839524,0.1977084,-0.1141034,-0.0069322,0.3149208,-0.1027042,0.0913428,-0.095697,-0.012048,-0.1396392,-0.0994614,0.3661716,-0.1243562,,,,
1.183125689,0.309078312,0.276535938,1.062096273,2,192,3,1,2,1,3,4,0,2,0,1,2,0,3,0,0,0,0,3,1,1,3,3,3,0,1,1,4,1,2,1,1,4,0,2,2,2,3,0,0,1,1,1,1,1,-0.0734242,-0.037512,0.026991,-0.0387804,0.240783,0.1638494,-0.3005478,0.3184479,0,0.1210122,-0.0720777,-0.0520806,0.1977084,0,0,0.3149208,0,0,0.0406388,0.1261138,-0.0457358,0.0150968,0.1642269,-0.1243562,,,,
0.150525002,0.086619396,0.041746323,0.112371303,4,54,1,2,1,0,2,2,1,3,0,1,1,1,3,0,0,1,1,1,2,1,1,2,3,1,1,2,2,3,2,0,5,3,0,2,3,2,2,1,1,0,1,2,2,1,-0.1104364,0,0.1084876,-0.037512,0.081681,0,-0.5561625,0,0.0048212,0.1210122,0,-0.0582926,0.1977084,0,-0.0069322,0.0986864,-0.1296222,0.6540055,0.0329004,0.1261138,-0.1396392,0.0150968,0.2213062,0,,,,
0.538444585,0.126639486,0.076387602,0.434290487,2,92,1,3,3,1,3,5,1,3,0,1,1,1,2,1,1,0,0,2,1,1,1,2,3,1,2,1,2,3,2,1,1,4,1,3,1,3,1,1,1,1,0,3,3,0,-0.0734242,0.4812108,0.026991,0.2546845,0.081681,0,-0.1125469,0.0389254,0,0.1210122,0,-0.0582926,0.1977084,-0.1141034,0,0.0986864,-0.1296222,0,0.0406388,-0.012048,0,-0.0994614,0,-0.1243562,,,,
1.631577592,0.307061295,0.15059391,0.147341393,4,173,3,3,5,1,1,3,0,2,1,1,1,0,3,1,1,0,0,3,3,2,1,2,1,1,1,4,2,1,1,0,1,4,1,2,2,3,4,1,1,0,0,3,1,1,-0.1104364,0.2546845,0,0.4812108,0.240783,0,-0.1125469,0.3184479,-0.1617789,0.1820028,0,-0.0582926,0,0,-0.0376876,0.0986864,0,0,0.0406388,0.1261138,-0.0457358,-0.0994614,0.3661716,0,,,,
-0.081860073,0.094037144,0.065397156,0.388030505,1,46,3,1,5,0,3,3,1,1,0,0,2,0,2,1,1,1,3,2,2,2,1,2,3,1,3,2,3,2,1,0,3,1,1,3,1,1,2,1,0,0,1,1,4,0,0,0.2546845,0.026991,0.4812108,0,0.1638494,0,0.0389254,0.0048212,0.1820028,0,-0.0582926,0.1977084,0.0230274,-0.0069322,-0.0416343,-0.1027042,0.470607,0,-0.012048,0,0,0.2213062,0,,,,
-0.219140346,0.08885052,0.075337804,0.063751598,3,27,3,2,2,1,2,1,0,3,1,1,1,1,1,0,1,1,2,2,1,1,3,3,1,1,2,3,3,2,1,0,4,5,0,3,1,2,1,1,0,1,1,2,2,0,-0.0161955,-0.037512,0.1084876,0,0.081681,0,0,0.0389254,0,0.1210122,-0.0720777,-0.0520806,0,-0.1141034,-0.1170087,-0.0416343,-0.1027042,0.0913428,-0.225641,-0.012048,0,0.0150968,0,0.0240762,,,,
0.70714801,0.119876849,0.083536382,0.766412331,3,68,2,3,3,1,3,5,1,2,0,0,2,0,5,0,1,1,3,1,1,1,1,2,2,1,3,1,3,2,2,1,1,3,1,1,1,2,4,1,1,0,0,3,4,0,-0.0161955,0.4812108,0.026991,0.2546845,0.240783,0.1638494,0,0,0,0.1210122,0,-0.0582926,0.0168212,0.0230274,0,-0.0416343,-0.1027042,0,0.0329004,0,0,0.0150968,0.3661716,0.0240762,,,,
-0.240222764,0.048870185,0.126089256,0.180494964,4,161,2,1,3,1,2,5,0,3,0,0,1,1,1,1,0,1,3,3,3,0,3,2,1,1,1,1,1,2,1,1,5,2,1,3,2,3,1,1,1,1,1,1,1,0,-0.1104364,0.4812108,0.1084876,0.2546845,0.081681,0,-0.3005478,0.3184479,-0.1617789,,-0.0720777,-0.0582926,0,0,0,0,-0.1027042,0.6540055,-0.095697,-0.012048,-0.0457358,-0.0994614,0,0.0240762,,,,
-0.371187789,0.11270208,0.063054864,0.265448431,4,99,1,1,2,1,1,3,0,2,1,0,3,0,5,0,1,1,2,3,2,2,3,2,3,0,2,4,2,1,1,1,4,3,0,2,1,2,3,0,0,1,1,1,2,1,-0.1104364,-0.037512,0,0.4812108,0.240783,0.2457741,-0.3005478,0.3184479,0.0048212,0.1820028,-0.0720777,-0.0582926,0.1977084,-0.1141034,-0.0376876,0.0986864,0,0.0913428,0.0329004,0.1261138,0,0.0150968,0.1642269,0,,,,
0.437941087,0.009473001,0.051593346,0.287450714,3,114,2,2,2,1,1,3,0,1,0,0,1,1,3,0,1,0,0,3,2,0,1,2,1,1,3,2,1,2,1,0,5,1,0,2,3,3,4,0,0,0,0,2,3,0,-0.0161955,-0.037512,0,0.4812108,0,0,0,0.3184479,0.0048212,,0,-0.0582926,0,0.0230274,-0.0069322,0,-0.1027042,0.6540055,0,0.1261138,-0.1396392,-0.0994614,0.3661716,-0.1243562,,,,
1.008651206,0.06505506,0.128919166,0.095103758,1,149,3,2,5,0,2,2,1,3,1,0,3,0,1,0,0,0,0,1,3,1,2,4,2,1,2,3,2,1,1,0,1,2,0,1,1,1,3,0,1,1,0,2,1,0,0,0.2546845,0.1084876,-0.037512,0.081681,0.2457741,0,0,-0.1617789,0.1210122,0.1653404,-0.1839524,0.0168212,-0.1141034,-0.1170087,0.0986864,0,0,-0.095697,0,0,0,0.1642269,-0.1243562,,,,
1.130288145,0.141526603,0.105242938,0.82520244,4,46,1,1,5,1,3,2,1,2,0,0,1,0,4,1,0,0,0,1,4,1,1,2,2,1,1,4,2,2,1,1,1,3,0,2,3,1,2,1,1,0,1,1,3,0,-0.1104364,0.2546845,0.026991,-0.037512,0.240783,0,0,0,0.048658,0.1210122,0,-0.0582926,0.0168212,0,-0.0376876,0.0986864,-0.1027042,0,0.0329004,0.1261138,-0.1396392,0,0.2213062,-0.1243562,,,,
0.175033742,0.40492914,0.236222869,0.577547558,4,193,2,2,4,1,3,3,0,3,1,0,1,1,1,0,1,1,5,2,2,1,2,3,1,0,2,2,1,2,2,1,1,2,1,3,2,3,2,0,0,1,0,2,2,0,-0.1104364,-0.0387804,0.026991,0.4812108,0.081681,0,0,0.0389254,0.0048212,0.1210122,0.1653404,-0.0520806,0,-0.1141034,-0.0069322,0,-0.1027042,0,-0.095697,-0.012048,-0.0457358,-0.0994614,0.2213062,0,,,,
-1.775719876,0.455760545,0.47663361,0.551923518,4,50,1,3,4,0,3,4,0,2,1,1,1,1,3,0,1,1,5,3,3,2,2,3,3,0,2,2,4,2,1,1,2,2,1,3,1,3,4,1,1,0,1,3,3,0,-0.1104364,-0.0387804,0.026991,-0.0387804,0.240783,0,-0.430398,0.3184479,-0.1617789,0.1820028,0.1653404,-0.0520806,0.1977084,-0.1141034,-0.0069322,0.3149208,-0.1027042,0.2599122,-0.095697,-0.012048,0,-0.0994614,0.3661716,-0.1243562,,,,
0.757952617,0.061064045,0.132133525,0.369307709,1,137,1,2,3,0,3,2,1,1,1,1,2,1,2,0,1,0,0,2,1,1,2,4,2,1,1,2,1,3,1,1,5,2,0,1,2,2,3,0,0,1,1,2,1,1,0,0.4812108,0.026991,-0.037512,0,0.1638494,-0.1125469,0.0389254,0,0.1210122,0.1653404,-0.1839524,0.0168212,0,-0.0069322,0,-0.1296222,0.6540055,-0.095697,0,-0.0457358,0.0150968,0.1642269,-0.1243562,,,,
0.169774692,0.025310246,0.111959755,0.138537781,3,199,2,2,4,0,2,4,0,1,0,0,3,0,1,1,0,1,1,3,4,2,3,1,3,0,3,2,3,1,2,0,4,5,0,1,2,2,1,0,1,0,0,2,2,0,-0.0161955,-0.0387804,0.1084876,-0.0387804,0,0.2457741,0,0.3184479,0.048658,0.1820028,-0.0720777,0,0.1977084,0.0230274,-0.0069322,-0.0416343,0,0.0913428,-0.225641,0,-0.0457358,0.0150968,0,-0.1243562,,,,
-0.184563038,0.099648761,0.070426455,0.368365698,2,122,3,1,4,1,2,1,0,3,0,1,2,1,2,0,0,0,0,2,3,1,3,1,1,1,2,2,1,3,1,1,4,5,1,2,1,2,1,0,0,0,1,1,2,1,-0.0734242,-0.0387804,0.1084876,0,0.081681,0.1638494,-0.430398,0.0389254,-0.1617789,0.1210122,-0.0720777,0,0,-0.1141034,-0.0069322,0,-0.1296222,0.0913428,-0.225641,0.1261138,0,0.0150968,0,0.0240762,,,,
0.452481384,0.086263685,0.045854501,0.131477306,2,62,2,3,2,1,3,3,1,3,0,1,3,0,3,0,0,0,0,1,2,0,3,1,3,0,3,1,1,1,1,1,4,5,0,3,3,2,3,1,1,0,1,3,3,0,-0.0734242,-0.037512,0.026991,0.4812108,0.081681,0.2457741,-0.1125469,0,0.0048212,,-0.0720777,0,0.1977084,0.0230274,0,0,0,0.0913428,-0.225641,-0.012048,-0.1396392,0.0150968,0.1642269,0,,,,
0.345025013,0.088640993,0.034556426,0.174082863,2,89,3,2,2,0,1,5,0,2,0,0,1,1,1,0,0,0,0,3,2,2,1,4,1,1,1,4,4,3,1,0,1,5,1,1,3,1,2,1,0,0,1,2,3,0,-0.0734242,-0.037512,0,0.2546845,0.240783,0,0,0.3184479,0.0048212,0.1820028,0,-0.1839524,0,0,-0.0376876,0.3149208,-0.1296222,0,-0.225641,0,-0.1396392,0,0.2213062,0.0240762,,,,
0.1241726,0.109823192,0.106519609,0.235416796,2,66,1,3,4,0,3,5,0,3,1,1,3,0,5,1,1,1,3,1,1,0,2,4,2,0,2,4,2,3,2,0,1,5,0,1,1,2,4,0,0,0,1,3,3,0,-0.0734242,-0.0387804,0.026991,0.2546845,0.081681,0.2457741,0,0,0,,0.1653404,-0.1839524,0.0168212,-0.1141034,-0.0376876,0.0986864,-0.1296222,0,-0.225641,0,0,0.0150968,0.3661716,0,,,,
0.48498782,0.091116609,0.090951795,0.091563541,2,155,2,2,3,0,3,4,0,1,1,1,1,0,5,0,0,0,0,3,2,1,1,3,3,0,3,2,4,2,2,0,1,3,0,2,2,3,1,0,0,0,0,2,1,1,-0.0734242,0.4812108,0.026991,-0.0387804,0,0,0,0.3184479,0.0048212,0.1210122,0,-0.0520806,0.1977084,0.0230274,-0.0069322,0.3149208,-0.1027042,0,0.0329004,0.1261138,-0.0457358,-0.0994614,0,0,,,,
0.071961341,0.043986034,0.055948557,0.100435156,4,74,2,1,1,0,1,1,0,3,0,1,2,0,1,0,1,0,0,1,3,2,2,4,3,1,2,3,2,2,1,0,3,2,1,2,1,2,2,0,0,0,0,1,1,0,-0.1104364,0,0,0,0.081681,0.1638494,-0.3005478,0,-0.1617789,0.1820028,0.1653404,-0.1839524,0.1977084,-0.1141034,-0.1170087,0.0986864,-0.1027042,0.470607,-0.095697,0.1261138,0,0.0150968,0.2213062,0,,,,
0.198222861,0.090469303,0.064932499,0.157252944,1,181,2,2,3,0,2,2,0,3,0,1,3,1,5,1,0,1,4,2,3,1,3,4,1,1,3,1,4,3,2,1,4,1,1,1,1,1,3,0,0,0,1,2,2,1,0,0.4812108,0.1084876,-0.037512,0.081681,0.2457741,0,0.0389254,-0.1617789,0.1210122,-0.0720777,-0.1839524,0,0.0230274,0,0.3149208,-0.1296222,0.0913428,0,0,0,0,0.1642269,0.0240762,,,,
-0.293650677,0.031837019,0.03964724,0.229720535,2,163,2,2,4,0,2,1,0,2,1,0,2,1,1,0,0,1,4,3,3,2,2,4,3,0,1,3,3,1,2,0,5,4,1,2,3,3,4,0,1,0,0,2,4,0,-0.0734242,-0.0387804,0.1084876,0,0.240783,0.1638494,0,0.3184479,-0.1617789,0.1820028,0.1653404,-0.1839524,0.1977084,0,-0.1170087,-0.0416343,0,0.6540055,0.0406388,0.1261138,-0.1396392,-0.0994614,0.3661716,0,,,,
0.27294431,0.064551944,0.095920593,0.209673042,3,80,3,2,1,0,3,5,1,2,1,1,1,1,3,0,1,0,0,3,3,2,2,4,3,1,1,2,2,3,2,0,3,3,0,3,1,3,1,0,0,1,0,2,4,0,-0.0161955,0,0.026991,0.2546845,0.240783,0,-0.3005478,0.3184479,-0.1617789,0.1820028,0.1653404,-0.1839524,0.1977084,0,-0.0069322,0.0986864,-0.1296222,0.470607,0.0329004,-0.012048,0,-0.0994614,0,0,,,,
-0.296954284,0.116027867,0.103684764,0.559242144,1,184,3,1,2,0,3,3,1,2,0,1,2,0,3,1,0,0,0,3,3,0,1,3,3,1,3,3,4,3,2,0,2,5,0,3,1,2,3,0,1,1,1,1,1,1,0,-0.037512,0.026991,0.4812108,0.240783,0.1638494,-0.3005478,0.3184479,-0.1617789,,0,-0.0520806,0.1977084,0.0230274,-0.1170087,0.3149208,-0.1296222,0.2599122,-0.225641,-0.012048,0,0.0150968,0.1642269,0,,,,
0.112679026,0.008359876,0.045292611,0.357880356,3,49,2,3,5,1,3,3,0,2,1,1,1,1,5,1,1,1,4,3,3,2,3,4,2,1,1,3,1,3,2,1,5,1,0,3,3,3,3,1,1,1,1,3,1,1,-0.0161955,0.2546845,0.026991,0.4812108,0.240783,0,-0.3005478,0.3184479,-0.1617789,0.1820028,-0.0720777,-0.1839524,0.0168212,0,-0.1170087,0,-0.1296222,0.6540055,0,-0.012048,-0.1396392,-0.0994614,0.1642269,0,,,,
0.049031974,0.056041443,0.066223509,0.226223064,1,174,1,3,3,0,2,1,0,1,1,1,3,0,1,1,1,0,0,3,4,2,3,3,3,0,1,1,1,1,2,0,4,2,0,2,1,1,1,1,1,0,0,3,3,0,0,0.4812108,0.1084876,0,0,0.2457741,0,0.3184479,0.048658,0.1820028,-0.0720777,-0.0520806,0.1977084,0,0,0,0,0.0913428,-0.095697,0.1261138,0,0,0,0.0240762,,,,
-0.050504006,0.109409787,0.033460645,0.289846794,3,144,3,1,6,1,1,5,0,2,1,0,2,1,3,1,0,0,0,1,3,0,3,2,1,1,2,3,1,1,2,0,4,2,1,2,2,2,4,1,0,1,1,1,3,0,-0.0161955,0.1991334,0,0.2546845,0.240783,0.1638494,0,0,-0.1617789,,-0.0720777,-0.0582926,0,-0.1141034,-0.1170087,0,0,0.0913428,-0.095697,0.1261138,-0.0457358,0.0150968,0.3661716,0,,,,
0.61740595,0.08043024,0.111154359,0.557118529,1,162,1,1,3,1,2,2,0,2,1,1,3,0,1,1,0,1,2,1,4,0,3,4,1,1,2,4,1,3,2,1,2,1,0,1,2,2,3,0,0,1,1,1,4,0,0,0.4812108,0.1084876,-0.037512,0.240783,0.2457741,0,0,0.048658,,-0.0720777,-0.1839524,0,-0.1141034,-0.0376876,0,-0.1296222,0.2599122,0,0,-0.0457358,0.0150968,0.1642269,-0.1243562,,,,
0.281659469,0.03647637,0.037650886,0.109087814,2,175,1,3,1,1,2,1,1,3,0,1,3,0,2,0,1,1,2,3,3,2,2,1,1,0,1,4,1,3,2,0,2,5,0,1,2,1,3,0,1,1,0,3,4,0,-0.0734242,0,0.1084876,0,0.081681,0.2457741,0,0.3184479,-0.1617789,0.1820028,0.1653404,0,0,0,-0.0376876,0,-0.1296222,0.2599122,-0.225641,0,-0.0457358,0,0.1642269,0,,,,
-0.04876527,0.107140933,0.094365632,0.305993796,4,73,2,2,6,1,3,3,1,1,0,1,2,0,1,1,0,1,4,2,1,2,1,2,3,0,1,4,3,3,1,0,3,4,0,1,2,2,3,0,0,1,1,2,3,0,-0.1104364,0.1991334,0.026991,0.4812108,0,0.1638494,0,0.0389254,0,0.1820028,0,-0.0582926,0.1977084,0,-0.0376876,-0.0416343,-0.1296222,0.470607,0.0406388,0,-0.0457358,0.0150968,0.1642269,0,,,,
0.309123836,0.12331111,0.119517174,0.213400871,3,107,3,3,6,1,2,2,0,3,1,0,1,0,2,0,1,0,0,2,4,1,3,1,2,0,2,2,2,2,2,1,1,1,1,2,2,3,4,1,1,1,0,3,3,0,-0.0161955,0.1991334,0.1084876,-0.037512,0.081681,0,0,0.0389254,0.048658,0.1210122,-0.0720777,0,0.0168212,-0.1141034,-0.0069322,0.0986864,-0.1027042,0,0,0.1261138,-0.0457358,-0.0994614,0.3661716,0,,,,
1.095152146,0.064649989,0.111641782,1.723519078,2,1,3,1,1,1,2,1,0,1,1,0,1,0,5,1,1,0,0,3,3,2,2,4,3,0,3,3,3,2,1,0,1,3,1,2,2,2,3,0,1,0,1,1,4,0,-0.0734242,0,0.1084876,0,0,0,-0.3005478,0.3184479,-0.1617789,0.1820028,0.1653404,-0.1839524,0.1977084,0.0230274,-0.1170087,-0.0416343,-0.1027042,0,0.0329004,0.1261138,-0.0457358,0.0150968,0.1642269,0,,,,
1.004227446,0.041338447,0.300169076,0.201988156,4,63,3,2,5,1,3,1,1,2,1,0,3,1,5,0,0,1,4,1,1,2,3,3,2,0,2,1,1,3,2,1,2,2,0,2,3,3,3,0,0,1,1,2,1,1,-0.1104364,0.2546845,0.026991,0,0.240783,0.2457741,0,0,0,0.1820028,-0.0720777,-0.0520806,0.0168212,-0.1141034,0,0,-0.1296222,0.2599122,-0.095697,0.1261138,-0.1396392,-0.0994614,0.1642269,-0.1243562,,,,
0.65318454,0.110086866,0.071533916,0.473403607,2,3,3,3,1,1,2,5,1,1,1,0,1,1,1,0,0,0,0,1,3,2,2,2,2,0,3,2,2,3,1,0,1,1,0,3,2,3,1,0,1,1,1,3,4,0,-0.0734242,0,0.1084876,0.2546845,0,0,0,0,-0.1617789,0.1820028,0.1653404,-0.0582926,0.0168212,0.0230274,-0.0069322,0.0986864,-0.1296222,0,0,-0.012048,-0.0457358,-0.0994614,0,-0.1243562,,,,
0.252393201,0.049745538,0.066178232,0.142452821,3,186,1,1,3,0,3,3,1,3,1,1,3,1,2,0,0,0,0,1,4,2,2,4,3,1,3,3,2,2,2,0,4,2,1,1,2,3,3,0,0,0,1,1,4,0,-0.0161955,0.4812108,0.026991,0.4812108,0.081681,0.2457741,-0.3005478,0,0.048658,0.1820028,0.1653404,-0.1839524,0.1977084,0.0230274,-0.1170087,0.0986864,-0.1027042,0.0913428,-0.095697,0,-0.0457358,-0.0994614,0.1642269,-0.1243562,,,,
-0.150781875,0.113113379,0.039179132,0.08743399,1,115,2,2,1,1,3,4,0,2,0,0,3,1,5,0,0,1,1,1,2,0,1,1,3,0,2,4,2,3,2,0,4,5,1,1,3,1,1,0,0,1,1,2,1,1,0,0,0.026991,-0.0387804,0.240783,0.2457741,0,0,0.0048212,,0,0,0.1977084,-0.1141034,-0.0376876,0.0986864,-0.1296222,0.0913428,-0.225641,0,-0.1396392,0,0,0.0240762,,,,
0.726044586,0.161859586,0.144611125,0.491940934,2,192,2,1,1,0,2,4,1,1,0,0,1,1,2,0,0,0,0,3,2,1,3,4,3,1,3,3,2,3,1,1,1,4,1,1,2,1,2,0,1,0,1,1,4,0,-0.0734242,0,0.1084876,-0.0387804,0,0,-0.3005478,0.3184479,0.0048212,0.1210122,-0.0720777,-0.1839524,0.1977084,0.0230274,-0.1170087,0.0986864,-0.1296222,0,0.0406388,0,-0.0457358,0,0.2213062,0.0240762,,,,
0.835554746,0.0193294,0.071213942,0.758392379,2,181,2,2,5,0,2,3,1,2,0,0,1,0,4,1,1,0,0,2,3,1,2,2,3,1,2,3,3,2,1,1,2,4,1,1,3,2,2,1,0,0,0,2,4,0,-0.0734242,0.2546845,0.1084876,0.4812108,0.240783,0,0,0.0389254,-0.1617789,0.1210122,0.1653404,-0.0582926,0.1977084,-0.1141034,-0.1170087,-0.0416343,-0.1027042,0.2599122,0.0406388,0,-0.1396392,0.0150968,0.2213062,0,,,,
-0.01835114,0.014812608,0.065897897,0.096957147,4,51,2,2,1,1,1,1,0,2,1,1,1,1,2,1,0,0,0,2,3,0,2,1,1,1,3,3,2,2,1,1,1,5,1,1,3,1,1,1,1,1,0,2,1,1,-0.1104364,0,0,0,0.240783,0,0,0.0389254,-0.1617789,,0.1653404,0,0,0.0230274,-0.1170087,0.0986864,-0.1027042,0,-0.225641,0,-0.1396392,0,0,0.0240762,,,,
-0.142837723,0.093344145,0.041410221,0.252938096,4,71,3,3,4,1,1,2,0,1,0,1,3,0,5,1,0,1,2,2,3,0,3,3,2,1,3,2,1,2,2,0,2,5,1,1,2,1,4,0,1,1,0,3,4,0,-0.1104364,-0.0387804,0,-0.037512,0,0.2457741,0,0.0389254,-0.1617789,,-0.0720777,-0.0520806,0.0168212,0.0230274,-0.0069322,0,-0.1027042,0.2599122,-0.225641,0,-0.0457358,0,0.3661716,0.0240762,,,,
0.079148417,0.056394071,0.096739512,0.428034733,4,143,2,3,2,0,1,5,1,1,0,0,3,1,3,0,0,0,0,1,4,0,2,3,1,0,1,3,3,1,1,1,1,3,1,1,1,1,2,0,1,0,1,3,3,0,-0.1104364,-0.037512,0,0.2546845,0,0.2457741,0,0,0.048658,,0.1653404,-0.0520806,0,0,-0.1170087,-0.0416343,0,0,0.0329004,0,0,0,0.2213062,0,,,,
-0.231604576,0.048548382,0.053394086,0.171303762,2,71,1,2,5,1,3,2,1,3,0,0,3,1,1,1,0,0,0,1,3,0,3,2,2,1,3,2,3,3,2,1,2,5,0,3,1,2,1,1,1,1,0,2,4,0,-0.0734242,0.2546845,0.026991,-0.037512,0.081681,0.2457741,-0.5561625,0,-0.1617789,,-0.0720777,-0.0582926,0.0168212,0.0230274,-0.0069322,-0.0416343,-0.1296222,0.2599122,-0.225641,-0.012048,0,0.0150968,0,-0.1243562,,,,
-0.204058824,0.068575859,0.050366345,0.194798864,4,70,2,1,4,0,3,1,0,1,0,0,1,1,1,1,0,1,3,2,3,1,3,1,2,0,1,2,4,2,1,0,3,1,1,1,3,3,4,1,1,1,0,1,4,0,-0.1104364,-0.0387804,0.026991,0,0,0,0,0.0389254,-0.1617789,0.1210122,-0.0720777,0,0.0168212,0,-0.0069322,0.3149208,-0.1027042,0.470607,0,0,-0.1396392,-0.0994614,0.3661716,-0.1243562,,,,
0.42381227,0.083377805,0.061436674,0.086023312,3,182,1,3,5,0,3,1,0,1,0,1,3,0,4,0,1,0,0,1,4,2,1,3,1,1,2,2,1,2,2,1,5,1,0,1,3,3,1,1,1,0,0,3,4,0,-0.0161955,0.2546845,0.026991,0,0,0.2457741,0,0,0.048658,0.1820028,0,-0.0520806,0,-0.1141034,-0.0069322,0,-0.1027042,0.6540055,0,0,-0.1396392,-0.0994614,0,-0.1243562,,,,
0.194353592,0.095515543,0.062636543,0.067320096,4,109,2,3,4,1,1,4,1,3,0,1,2,0,2,1,1,0,0,2,2,0,2,4,3,0,2,1,1,2,2,1,1,5,1,1,3,2,4,0,0,1,1,3,4,0,-0.1104364,-0.0387804,0,-0.0387804,0.081681,0.1638494,-0.430398,0.0389254,0.0048212,,0.1653404,-0.1839524,0.1977084,-0.1141034,0,0,-0.1027042,0,-0.225641,0,-0.1396392,0.0150968,0.3661716,0.0240762,,,,
0.031639741,0.092714557,0.075968189,0.356876827,1,174,2,2,2,0,3,5,1,3,1,0,1,0,5,1,1,1,3,1,3,2,1,1,2,1,3,3,2,1,1,0,5,2,1,1,1,1,4,1,1,1,0,2,4,0,0,-0.037512,0.026991,0.2546845,0.081681,0,0,0,-0.1617789,0.1820028,0,0,0.0168212,0.0230274,-0.1170087,0.0986864,0,0.6540055,-0.095697,0,0,0,0.3661716,0.0240762,,,,
0.373276443,0.078176216,0.037095651,0.223750443,1,170,2,3,1,0,1,5,0,2,1,1,1,1,2,1,0,1,5,2,3,0,2,1,1,0,3,4,1,1,1,1,2,5,1,3,3,2,2,0,0,0,1,3,4,0,0,0,0,0.2546845,0.240783,0,0,0.0389254,-0.1617789,,0.1653404,0,0,0.0230274,-0.0376876,0,0,0.2599122,-0.225641,-0.012048,-0.1396392,0.0150968,0.2213062,0.0240762,,,,
0.119044605,0.135979266,0.055884317,0.133293971,2,153,3,2,5,0,1,4,0,1,0,0,1,0,5,0,0,1,5,2,3,0,2,4,2,0,2,4,3,2,2,0,2,2,0,2,1,1,3,0,0,1,0,2,2,1,-0.0734242,0.2546845,0,-0.0387804,0,0,0,0.0389254,-0.1617789,,0.1653404,-0.1839524,0.0168212,-0.1141034,-0.0376876,-0.0416343,-0.1027042,0.2599122,-0.095697,0.1261138,0,0,0.1642269,-0.1243562,,,,
0.322478573,0.046749239,0.055786905,0.195826233,3,20,3,1,4,0,3,5,0,3,1,1,2,1,4,0,0,0,0,2,3,0,2,3,1,0,1,3,4,1,1,1,3,5,1,1,2,1,4,1,1,0,1,1,1,1,-0.0161955,-0.0387804,0.026991,0.2546845,0.081681,0.1638494,-0.1125469,0.0389254,-0.1617789,,0.1653404,-0.0520806,0,0,-0.1170087,0.3149208,0,0.470607,-0.225641,0,-0.0457358,0,0.3661716,0.0240762,,,,
-0.186844431,0.045580946,0.085695489,0.181482809,1,105,1,3,4,0,1,2,0,1,1,0,1,0,5,0,1,0,0,3,1,0,2,1,1,1,1,2,4,2,1,0,4,4,1,3,3,1,1,0,0,0,0,3,4,0,0,-0.0387804,0,-0.037512,0,0,0,0.3184479,0,,0.1653404,0,0,0,-0.0069322,0.3149208,-0.1027042,0.0913428,0.0406388,-0.012048,-0.1396392,0,0,0.0240762,,,,
-0.066749768,0.008421264,0.043267954,0.381160498,3,74,2,3,4,0,2,1,0,1,0,1,1,1,1,0,1,0,0,3,3,2,2,1,2,0,2,1,1,3,2,0,5,1,0,1,1,3,1,0,0,1,0,3,2,0,-0.0161955,-0.0387804,0.1084876,0,0,0,0,0.3184479,-0.1617789,0.1820028,0.1653404,0,0.0168212,-0.1141034,0,0,-0.1296222,0.6540055,0,0,0,-0.0994614,0,0,,,,
-0.937652059,0.369646307,0.205676559,5.09095815,3,28,2,3,2,0,2,5,1,3,1,0,1,1,4,1,1,1,2,2,1,1,2,2,2,0,1,3,3,1,1,1,4,1,0,3,3,2,1,1,1,1,0,3,2,1,-0.0161955,-0.037512,0.1084876,0.2546845,0.081681,0,0,0.0389254,0,0.1210122,0.1653404,-0.0582926,0.0168212,0,-0.1170087,-0.0416343,0,0.0913428,0,-0.012048,-0.1396392,0.0150968,0,0,,,,
